entry_date,exit_date,direction,entry_price,exit_price,trade_return,holding_days
2023-03-23,2023-03-27,-1,379.38311767578125,382.58673095703125,-0.00844426947850585,4
2023-03-27,2023-05-03,1,382.58673095703125,393.7123107910156,0.029079889430963846,37
2023-05-03,2023-05-08,-1,393.7123107910156,398.2668762207031,-0.011568257595341302,5
2023-05-08,2023-05-12,1,398.2668762207031,397.15716552734375,-0.0027863494546416234,4
2023-05-12,2023-05-18,-1,397.15716552734375,404.5292663574219,-0.018562175053015828,6
2023-05-18,2023-08-10,1,404.5292663574219,431.8720397949219,0.0675915828877045,84
2023-08-10,2023-08-31,-1,431.8720397949219,436.1722717285156,-0.009957189948290646,21
2023-08-31,2023-09-06,1,436.1722717285156,432.1722717285156,-0.009170688416639372,6
2023-09-06,2023-09-12,-1,432.1722717285156,431.94952392578125,0.0005154143782605258,6
2023-09-12,2023-09-13,1,431.94952392578125,432.453125,0.001165879451936247,1
2023-09-13,2023-09-14,-1,432.453125,436.18194580078125,-0.008622485502402633,1
2023-09-14,2023-09-22,1,436.18194580078125,418.3401184082031,-0.04090455270866955,8
2023-09-22,2023-11-03,-1,418.3401184082031,422.49029541015625,-0.009920580932435197,42
2023-11-03,2024-04-11,1,422.49029541015625,507.073974609375,0.2002026558198322,160
2024-04-11,2024-04-12,-1,507.073974609375,500.0748291015625,0.013803006776682447,1
2024-04-12,2024-04-15,1,500.0748291015625,493.809814453125,-0.012528154355805676,3
2024-04-15,2024-05-09,-1,493.809814453125,509.1982116699219,-0.031162598973126787,24
2024-05-09,2024-07-25,1,509.1982116699219,528.7537841796875,0.03840463705799935,77
2024-07-25,2024-07-30,-1,528.7537841796875,532.2794799804688,-0.006667934880600468,5
2024-07-30,2024-07-31,1,532.2794799804688,540.9315185546875,0.016254691190680903,1
2024-07-31,2024-08-01,-1,540.9315185546875,533.2713623046875,0.014161046245682152,1
2024-08-01,2024-08-02,1,533.2713623046875,523.3427124023438,-0.018618381942420825,1
2024-08-02,2024-08-16,-1,523.3427124023438,544.36865234375,-0.04017623527208225,14
2024-08-16,2024-11-04,1,544.36865234375,561.30712890625,0.03111581919637052,80
2024-11-04,2024-11-05,-1,561.30712890625,568.0942993164062,-0.012091723159443069,1
2024-11-05,2024-12-19,1,568.0942993164062,577.3540649414062,0.01629969819472299,44
2024-12-19,2024-12-24,-1,577.3540649414062,594.3207397460938,-0.029386949594629508,5
2024-12-24,2024-12-30,1,594.3207397460938,581.392578125,-0.021752836063935632,6
2024-12-30,2025-01-22,-1,581.392578125,599.401123046875,-0.030974844880120145,23
2025-01-22,2025-01-28,1,599.401123046875,597.50341796875,-0.0031660018728002504,6
2025-01-28,2025-01-29,-1,597.50341796875,594.8248901367188,0.004482866125079421,1
2025-01-29,2025-02-24,1,594.8248901367188,590.2783203125,-0.007643543334532876,26
2025-02-24,2025-05-05,-1,590.2783203125,558.6448364257812,0.05359079403419664,70
2025-05-05,2025-08-04,1,558.6448364257812,627.570556640625,0.12338021533651267,91
2025-08-04,2025-08-05,-1,627.570556640625,624.3887939453125,0.005069968088280641,1
2025-08-05,2025-10-13,1,624.3887939453125,661.0865478515625,0.05877388297501085,69
2025-10-13,2025-10-14,-1,661.0865478515625,660.2789306640625,0.0012216512196846496,1
2025-10-14,2025-11-07,1,660.2789306640625,668.9931640625,0.013197806250872413,24
2025-11-07,2025-11-10,-1,668.9931640625,679.432373046875,-0.01560435822838957,3
2025-11-10,2025-11-18,1,679.432373046875,658.1353149414062,-0.03134536850218561,8
2025-11-18,2025-12-01,-1,658.1353149414062,678.2658081054688,-0.03058716453447685,13
2025-12-01,2025-12-02,1,678.2658081054688,679.5220947265625,0.001852203967944055,1
2025-12-02,2025-12-04,-1,679.5220947265625,682.3736572265625,-0.004196423519013726,2
2025-12-04,2026-02-05,1,682.3736572265625,677.6199951171875,-0.006966362284112404,63
2026-02-05,2026-02-09,-1,677.6199951171875,693.9500122070312,-0.024099077960383353,4
2026-02-09,2026-02-10,1,693.9500122070312,692.1199951171875,-0.0026371021797716443,1
2026-02-10,2026-02-19,-1,692.1199951171875,684.47998046875,0.011038569471098603,9
2026-02-19,2026-02-20,1,684.47998046875,689.4299926757812,0.007231785221302411,1
2026-02-20,2026-02-23,-1,689.4299926757812,682.3900146484375,0.010211302238274489,3
2026-02-23,2026-02-24,1,682.3900146484375,687.3499755859375,0.007268513358970052,1
2026-02-24,2026-02-27,-1,687.3499755859375,685.989990234375,0.0019785922744860462,3
